id_anime;nom_anime;note_anime;membres_anime;id_genre;id_type
6713;Ranma ½: Nettou Uta Gassen;7.39;3676;46;4
2486;Rumiko Takahashi Anthology;7.39;3420;46;6
1231;Saber Marionette J to X;7.39;8862;43;6
16694;Sankarea: Wagahai mo... Zombie de Aru...;7.39;36573;46;5
3861;Shaman King Specials;7.39;12148;43;5
536;Slayers: The Motion Picture;7.39;16046;44;1
1147;Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?;7.39;6870;43;4
7861;The Rose and Women of Versailles;7.39;1628;44;5
807;Tsubasa Chronicle: Tori Kago no Kuni no Himegimi;7.39;33633;43;1
306;Abenobashi Mahou☆Shoutengai;7.38;47752;46;6
32977;Aggressive Retsuko;7.38;5465;46;6
282;Angel Heart;7.38;9550;43;6
11697;Area no Kishi;7.38;38310;46;6
104;Ayashi no Ceres;7.38;38336;44;6
24727;Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi;7.38;9418;46;5
6948;Bakemonogatari Recap;7.38;28557;64;5
5675;Basquash!;7.38;30323;50;6
1521;Black Jack the Movie;7.38;6404;49;1
8369;Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome;7.38;1139;46;1
2597;Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys;7.38;7627;44;4
1858;Gakuen Utopia Manabi Straight!;7.38;19315;46;6
411;Gun x Sword;7.38;45921;43;6
14645;Hiiro no Kakera Dai Ni Shou;7.38;26617;51;6
9013;Kuruneko Season 2;7.38;675;46;6
1374;Kyoushoku Soukou Guyver (2005);7.38;12337;44;6
1432;Lupin III: Fuuma Ichizoku no Inbou;7.38;4018;43;1
3345;Mikan Enikki;7.38;1096;46;6
2152;Oh! Edo Rocket;7.38;8221;46;6
7769;Ookami-san to Shichinin no Nakama-tachi;7.38;145982;46;6
33190;Planetarian: Hoshi no Hito;7.38;9461;59;1
10448;Rain Town;7.38;12489;49;3
10825;Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura;7.38;2242;46;4
4618;RideBack;7.38;32835;43;6
10884;Saki Achiga-hen: Episode of Side-A;7.38;22358;52;6
4015;School Rumble San Gakki;7.38;41898;46;4
4581;Shikabane Hime: Aka;7.38;71502;43;6
152;Solty Rei;7.38;17943;43;6
75;Soukyuu no Fafner: Dead Aggressor;7.38;27516;43;6
341;Spiral: Suiri no Kizuna;7.38;36187;49;6
30344;The iDOLM@STER Cinderella Girls 2nd Season;7.38;16736;46;6
3009;Tiger Mask;7.38;4031;43;6
3088;Tokyo Marble Chocolate;7.38;15425;68;4
712;Zoids Genesis;7.38;9559;43;6
9117;Amagami SS OVA;7.37;31010;68;4
1278;Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi;7.37;15135;46;5
1674;Captain Tsubasa J;7.37;13927;43;6
6149;Chibi Maruko-chan (1995);7.37;1113;46;6
2813;Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak;7.37;3363;44;6
3627;D.C.II S.S.: Da Capo II Second Season;7.37;20581;46;6
1369;Detective Conan OVA 01: Conan vs. Kid vs. Yaiba;7.37;10294;44;4
1313;Digimon Adventure 02;7.37;120268;43;6
2670;Doraemon Movie 12: Nobita no Dorabian Nights;7.37;1833;44;1
381;Fushigi Yuugi OVA 2;7.37;13508;44;4
654;Galaxy Angel 3 Specials;7.37;2574;46;5
655;Galaxy Angel 4;7.37;5046;46;6
22013;Ghost in the Shell: Nyuumon Arise;7.37;4636;46;6
3485;Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi;7.37;14240;46;5
32740;Girls und Panzer der Film: Arisu War!;7.36;6548;62;5
11077;Hellsing: The Dawn;7.37;40548;43;5
31326;High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video;7.37;18288;46;5
13357;High School DxD Specials;7.37;75439;46;5
10189;Hunter x Hunter Pilot;7.37;10375;43;4
19619;Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!;7.37;555;51;5
15735;Jormungand: Perfect Order - First Stage Soushuuhen;7.37;6522;43;5
8134;Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!;7.37;1577;46;1
21863;Mangaka-san to Assistant-san to The Animation;7.37;108642;46;6
24475;Mangaka-san to Assistant-san to The Animation Specials;7.37;21564;46;5
2734;Mazinkaiser: Shitou! Ankoku Dai Shogun;7.37;2216;43;4
1969;Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars;7.37;5705;49;1
8857;Nichijou: Nichijou no 0-wa;7.37;37342;46;4
2020;One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou;7.37;18307;44;5
9888;Shinryaku! Ika Musume Specials;7.37;14497;46;5
4028;Slayers Revolution;7.37;23679;44;6
1965;Sola;7.37;71172;49;6
8934;Star Driver: Kagayaki no Takuto;7.37;66084;43;6
19021;Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie;7.37;34272;46;1
10321;Uta no☆Prince-sama♪ Maji Love 1000%;7.37;105723;46;6
31178;Uta no☆Prince-sama♪ Maji Love Legend Star;7.37;12757;46;6
20359;Yamada-kun to 7-nin no Majo;7.37;23937;46;3
975;Yokohama Kaidashi Kikou;7.37;12389;71;4
9332;.hack//Quantum;7.36;26163;43;4
1347;Bubblegum Crisis;7.36;17268;44;4
12293;Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou;7.36;151928;46;6
3087;Cencoroll;7.36;56370;43;1
2383;Cybersix;7.36;3607;43;6
1678;Cyborg 009: The Cyborg Soldier;7.36;14867;43;6
17917;Danball Senki Wars;7.36;1880;43;6
902;Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu;7.36;51083;44;1
23539;Gudetama;7.36;2348;46;6
16700;Higurashi no Naku Koro ni Kaku: Outbreak;7.36;33381;56;4
14765;Ixion Saga DT;7.36;52569;43;6
16035;Karneval (TV);7.36;108174;43;6
31780;Kimi no Kokoro wa Kagayaiteru kai?;7.35;2762;63;2
15379;Kotoura-san;7.36;123691;46;6
32871;Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou;7.38;5492;46;1
3577;Kyouran Kazoku Nikki;7.36;20883;46;6
190;Love Hina Again;7.36;61154;46;4
1609;Mai-Otome Zwei;7.36;14615;43;4
4056;Masuda Kousuke Gekijou Gag Manga Biyori 3;7.36;1615;46;6
8424;MM!;7.36;129672;46;6
94;Mobile Suit Gundam Seed Destiny;7.36;65896;43;6
13585;Natsuyuki Rendezvous;7.36;40958;49;6
16143;One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou;7.36;5914;44;5
31918;Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen;7.36;11400;46;5
9893;Suite Precure♪;7.36;7314;43;6
16868;Sukitte Ii na yo.: Dareka ga;7.36;27802;68;4
6758;Tatakau Shisho: The Book of Bantorra;7.36;35520;43;6
415;Tonari no Yamada-kun;7.36;16442;46;1
7;Witch Hunter Robin;7.36;64905;43;6
976;Yokohama Kaidashi Kikou: Quiet Country Cafe;7.36;7609;71;4
7745;Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?;7.36;4277;43;4
30870;Ajin Part 3: Shougeki;7.36;9638;43;1
17901;All Alone With You;7.35;7612;51;2
9925;Amagami SS: Tachibana Miya-hen - Imouto;7.35;31019;70;5
30206;Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!;7.35;30342;46;5
2116;Captain Tsubasa;7.35;36623;43;6
1723;Clannad Movie;7.35;99506;49;1
61;D.N.Angel;7.35;126914;43;6
31163;Dimension W;7.36;130028;43;6
3230;Druaga no Tou: The Aegis of Uruk;7.35;69683;44;6
2484;Gear Fighter Dendoh;7.35;1548;43;6
19951;Hunter x Hunter Movie: The Last Mission;7.35;37633;43;1
3418;Jungle no Ouja Taa-chan;7.35;801;43;6
2544;Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone;7.35;1794;44;6
3229;Kimi ga Aruji de Shitsuji ga Ore de;7.35;66236;46;6
3245;Kindaichi Shounen no Jikenbo Specials;7.35;1194;64;5
3272;Kinnikuman;7.35;3623;44;6
1516;Kirarin☆Revolution;7.35;14932;46;6
32245;Kuromukuro;7.35;46323;43;6
11777;Lupin III: Chi no Kokuin - Eien no Mermaid;7.35;3069;43;5
1967;Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars;7.35;6326;49;1
3467;Nogizaka Haruka no Himitsu;7.35;80820;46;6
16468;One Piece: Glorious Island;7.35;12922;43;5
2385;One Piece: Jango no Dance Carnival;7.35;22157;46;1
195;Onegai☆Teacher;7.35;99558;46;6
3887;Ookiku Furikabutte Special;7.35;8478;49;5
30714;Owari no Seraph: Owaranai Seraph;7.35;22823;46;5
13073;Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus;7.35;2978;74;5
21073;Puchimas!!: Petit Petit iDOLM@STER;7.35;5359;46;3
25647;Sabagebu! Specials;7.35;9065;43;5
13055;Sankarea OVA;7.35;51997;46;4
24029;Shijou Saikyou no Deshi Kenichi Specials;7.35;4258;43;5
28621;Subete ga F ni Naru: The Perfect Insider;7.35;81230;64;6
9241;Super Robot Taisen OG: The Inspector;7.35;5962;43;6
390;Suzuka;7.35;64161;49;6
21881;Sword Art Online II;7.35;537892;43;6
16417;Tamako Market;7.35;128529;46;6
2500;The Cockpit;7.35;5053;55;4
30901;Utawarerumono: Itsuwari no Kamen;7.35;55851;43;6
13677;Ao no Exorcist Movie Special;7.34;20543;46;5
9120;Beelzebub: Hirotta Akachan wa Daimaou!?;7.34;21212;43;5
8915;Dantalian no Shoka;7.34;84779;43;6
2803;Densetsu no Yuusha Da Garn;7.34;1897;61;6
6988;Doraemon Movie 30: Nobita no Ningyo Daikaisen;7.34;1191;44;1
11053;Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure;7.34;849;44;1
376;Elfen Lied Special;7.34;116129;49;5
1524;Fuujin Monogatari;7.34;8717;49;6
21635;GJ-bu@;7.34;18894;46;5
5658;Great Mazinger;7.34;1917;43;6
27945;Gugure! Kokkuri-san Specials;7.34;5870;46;5
958;HeatGuy J;7.34;10727;43;6
4550;Hyakko;7.34;33112;46;6
25159;Inou-Battle wa Nichijou-kei no Naka de;7.34;144370;46;6
3223;Kiddy Grade: Truth Dawn;7.34;3174;43;1
634;Koi Kaze;7.34;41250;49;6
33074;Lupin III (2015) Specials;7.34;1353;43;5
1437;Lupin III: Honoo no Kioku - Tokyo Crisis;7.34;3138;43;5
28013;Macross Δ;7.34;30308;43;6
18391;Mini Van;7.34;836;46;6
2736;Mojakou;7.34;1218;46;6
11033;Natsu-iro Egao de 1, 2, Jump!;7.34;6939;63;2
19653;Neppuu Kairiku Bushi Road;7.34;19967;43;5
9999;One Piece 3D: Mugiwara Chase;7.34;23772;43;1
8171;One Piece Recap;7.34;10147;43;4
2386;One Piece: Yume no Soccer Ou!;7.34;23915;46;1
107;Ou Dorobou Jing;7.34;21920;44;6
2361;Sei Juushi Bismarck;7.34;2764;43;6
28495;Sidonia no Kishi Movie;7.34;5472;43;1
173;Tactics;7.34;27358;46;6
1303;The Animatrix;7.34;42831;43;4
3455;To LOVE-Ru;7.34;237563;46;6
4896;Umineko no Naku Koro ni;7.34;126865;56;6
883;Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna;7.34;13775;43;1
1901;11-nin Iru!;7.33;4311;43;1
32323;Aishen Qiaokeli-ing...;7.33;11936;46;3
12669;Amagami SS+ Plus Specials;7.33;17764;68;5
31754;Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!;7.33;13993;43;5
1205;Aru Tabibito no Nikki;7.33;15565;44;3
10681;Blood-C: The Last Dark;7.33;37925;43;1
24469;Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de;7.33;14158;43;5
24429;Daze;7.33;2919;63;2
9379;Denpa Onna to Seishun Otoko;7.33;149497;46;6
2667;Doraemon Movie 04: Nobita no Kaitei Kiganjou;7.33;1168;51;1
2666;Doraemon Movie 10: Nobita no Nippon Tanjou;7.33;1176;44;1
2655;Doraemon Movie 23: Nobita to Robot Kingdom;7.33;2139;44;1
893;Dragon Ball Movie 4: Saikyou e no Michi;7.33;26104;43;1
1299;Flag;7.33;10531;61;3
29325;Ghost in the Shell: Arise - Alternative Architecture;7.33;21805;61;6
24231;Hitsugi no Chaika: Avenging Battle;7.33;91049;43;6
15785;Inazuma Eleven Go vs. Danball Senki W Movie;7.34;3239;43;1
469;Karin;7.33;106142;46;6
3222;Kiddy Grade: Maelstrom;7.33;3189;43;1
11313;Kimi no Iru Machi: Tasogare Kousaten;7.33;25799;49;4
5042;Kiss x Sis;7.33;125614;46;4
837;Kyou no 5 no 2;7.33;22431;46;4
1422;Lupin III: $1 Money Wars;7.33;2950;43;5
5084;Mai Mai Shinko to Sennen no Mahou;7.33;6491;44;1
7261;Mameshiba;7.33;3085;46;5
5351;Mobile Suit Gundam 00: Tenshitachi no Kiseki;7.33;4680;43;5
2948;Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu;7.33;2108;58;1
4879;Mouryou no Hako;7.33;36075;64;6
1168;Musekinin Kanchou Tylor OVA;7.33;5006;44;4
20877;Music S.T.A.R.T!!;7.33;5729;63;2
460;One Piece Movie 2: Nejimaki-jima no Daibouken;7.33;37792;43;1
11019;Pokemon 3D Adventure: Mew wo Sagase!;7.33;5765;44;1
1846;Princess Nine: Kisaragi Joshikou Yakyuubu;7.33;5758;49;6
22865;Rokujouma no Shinryakusha!? (TV);7.33;76880;46;6
21561;Ryuugajou Nanana no Maizoukin (TV);7.33;101326;46;6
5014;Sango Shou Densetsu: Aoi Umi no Elfie;7.33;524;44;1
3067;Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi;7.33;1678;43;1
3956;Shakugan no Shana II (Second) Specials;7.33;34305;46;5
100;Shin Shirayuki-hime Densetsu Prétear;7.33;37394;46;6
5504;Shinkyoku Soukai Polyphonica Crimson S;7.33;16720;49;6
12191;Smile Precure!;7.33;10568;43;6
1652;Uchuu Senkan Yamato III;7.33;2568;43;6
180;Vandread;7.33;53360;43;6
3269;.hack//G.U. Trilogy;7.32;22537;43;1
11375;.hack//The Movie: Sekai no Mukou ni;7.32;11617;43;1
13939;Accel World EX;7.32;61198;43;4
10447;Aquarion Evol;7.32;62753;43;6
2920;Ashita no Joe (Movie);7.32;1540;43;1
15711;Bakuman.: Deraman.;7.32;7962;46;5
15687;Chuunibyou demo Koi ga Shitai! Lite;7.32;60139;46;3
1683;Di Gi Charat Nyo;7.32;3782;46;6
2671;Doraemon Movie 03: Nobita no Daimakyou;7.32;1156;44;1
2030;El Cazador de la Bruja;7.32;31874;44;6
2624;Flanders no Inu, Boku no Patrasche;7.32;811;49;6
1886;Fushigiboshi no☆Futagohime Gyu!;7.32;2387;46;6
31737;Gakusen Toshi Asterisk 2nd Season;7.32;101287;46;6
32071;Gantz:O;7.34;8569;43;1
3734;Glass no Kamen: Sen no Kamen wo Motsu Shoujo;7.32;1248;49;4
2899;Higurashi no Naku Koro ni Special: Nekogoroshi-hen;7.32;46415;46;5
10507;Inazuma Eleven Go;7.32;18480;74;6
16774;Inferno Cop;7.32;37500;43;3
28387;Joukamachi no Dandelion;7.32;64307;46;6
21563;Kamigami no Asobi;7.32;61410;51;6
52;Kidou Tenshi Angelic Layer;7.32;39758;46;6
4195;Kodomo no Jikan: Ni Gakki;7.32;20256;46;4
6163;Kuroshitsuji Recap;7.32;20616;43;5
6016;Kyoushoku Soukou Guyver (1989);7.32;6090;43;4
3247;Love Hina Final Selection;7.32;21824;46;4
1416;Lupin III: Dead or Alive;7.32;4296;43;1
12637;Mo Gyutto Love de Sekkinchuu!;7.32;6713;63;2
13093;Nazo no Kanojo X: Nazo no Natsu Matsuri;7.32;17967;50;4
351;Ojamajo Doremi Sharp;7.32;7878;46;6
12001;One Piece 3D: Gekisou! Trap Coaster;7.32;10373;43;1
14749;Ore no Kanojo to Osananajimi ga Shuraba Sugiru;7.32;156116;46;6
9981;Phi Brain: Kami no Puzzle;7.32;64958;43;6
1120;Pokemon: Mizu no Miyako no Mamorigami Latias to Latios;7.32;42389;44;1
1191;Saber Marionette J Again;7.32;7289;43;4
1124;Seikai no Danshou: Tanjou;7.32;5324;62;5
6581;Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!;7.32;9553;43;5
866;Slayers Premium;7.32;13008;44;1
2583;Soukou Kihei Votoms: The Last Red Shoulder;7.32;1895;43;4
32034;Soukyuu no Fafner: Dead Aggressor - Exodus Special;7.33;472;43;5
10232;Tamayura: Hitotose;7.32;25760;46;6
14835;The iDOLM@STER Shiny Festa;7.32;9893;46;4
30740;Young Black Jack;7.32;42139;49;6
18441;Blood Lad: Wagahai wa Neko de wa Nai;7.31;48728;43;4
33929;Boku no Hero Academia: Jump Festa 2016 Special;7.32;17401;43;5
2513;Detective Conan OVA 03: Conan and Heiji and the Vanished Boy;7.31;8252;44;4
3218;Gensoumaden Saiyuuki OVA;7.31;3223;44;4
1335;Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi;7.31;18178;46;5
915;Ginga Densetsu Weed;7.31;7484;44;6
2987;Ginga Hyouryuu Vifam;7.31;1329;43;6
15617;Jinrui wa Suitai Shimashita Specials;7.31;11459;46;5
3010;Kaiketsu Zorro;7.31;5243;44;6
16668;Kakumeiki Valvrave;7.31;96718;43;6
274;Kiddy Grade;7.31;30766;43;6
192;Love Hina Haru Special: Kimi Sakura Chiru Nakare!!;7.31;40858;44;5
32543;Lu Shidai 2nd Season;7.31;740;43;3
1429;Lupin III: Nusumareta Lupin;7.31;2694;43;5
2818;Madou King Granzort;7.31;835;43;6
333;Mama wa Shougaku 4 Nensei;7.31;1711;46;6
6262;Manga Sekai Mukashibanashi;7.31;591;44;6
3437;Mister Ajikko;7.31;1828;46;6
6999;Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus;7.31;4495;46;5
1835;Ryuusei no Rockman;7.31;6670;43;6
529;Saishuu Heiki Kanojo;7.31;58051;49;6
3186;Sekai Meisaku Douwa: Hakuchou no Mizuumi;7.31;1705;49;1
79;Shuffle!;7.31;158772;46;6
3594;Tears to Tiara;7.31;50455;43;6
1860;Tokyo Majin Gakuen Kenpucho: Tou;7.31;43632;43;6
201;Video Girl Ai;7.31;13970;46;4
3322;Wagaya no Oinari-sama.;7.31;23132;44;6
3043;Andersen Douwa: Ningyohime;7.30;2535;51;1
2333;Anime Sanjuushi;7.30;2102;44;6
6901;Battle Spirits: Shounen Gekiha Dan;7.30;1135;43;6
12651;Danball Senki W;7.30;2088;43;6
2748;Dash! Kappei;7.30;2578;46;6
12623;Egomama;7.29;1471;63;2
3231;Gunslinger Girl: Il Teatrino;7.30;38498;43;6
3298;Hatenkou Yuugi;7.30;25885;44;6
1774;HeatGuy J Special;7.30;1675;43;5
31500;High School Fleet;7.30;38646;43;6
1358;Hokuto no Ken Movie;7.30;9328;44;1
2745;Jigoku Sensei Nube OVA;7.30;1426;43;4
20505;Kimi to Boku;7.30;1276;49;3
12175;Koi to Senkyo to Chocolate;7.30;91552;49;6
4903;Kyou no 5 no 2 (TV);7.30;22991;46;6
277;Mahoromatic 2;7.30;21393;46;6
1017;Majutsushi Orphen;7.30;20105;43;6
10397;Mashiro-iro Symphony: The Color of Lovers;7.30;77284;49;6
16442;Precure All Stars Movie New Stage 2: Kokoro no Tomodachi;7.30;1963;43;1
1847;Rec: Yurusarezarumono;7.30;16654;46;5
16051;Ro-Kyu-Bu! SS;7.30;21125;46;6
34085;Sakura Nagashi;7.29;2945;43;2
31280;Selector Destructed WIXOSS Movie;7.30;9447;52;1
3000;Taiho Shichau zo: Full Throttle;7.30;5134;43;6
11341;Tantei Opera Milky Holmes Dai 2 Maku;7.30;11941;46;6
6169;Tenjou-jin to Akuto-jin Saigo no Tatakai;7.30;5223;43;1
178;Ultra Maniac;7.30;20062;46;6
1920;Urusei Yatsura Movie 1: Only You;7.30;3818;43;1
1932;Yes! Precure 5;7.30;6390;43;6
23447;Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.;7.29;19772;46;5
30205;Aoharu x Kikanjuu;7.29;97674;43;6
6164;Aoi Hana;7.29;43279;68;6
2589;Black Cat Special;7.29;15333;43;5
4071;Black Jack (TV): Hizouban Specials;7.29;1707;44;5
12079;Black★Rock Shooter;7.29;40641;43;2
526;Boku no Chikyuu wo Mamotte;7.29;7254;49;4
21437;Buddy Complex;7.29;44006;43;6
6460;Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki;7.29;1640;46;1
5216;D.C.if: Da Capo if;7.29;11482;49;4
7081;Danball Senki;7.29;3682;43;6
2123;Digimon X-Evolution;7.29;12449;43;1
2668;Doraemon Movie 20: Nobita no Uchuu Hyouryuuki;7.29;1124;44;1
1931;Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi;7.29;2861;46;1
652;Galaxy Angel Z;7.29;6616;46;6
395;Gantz 2nd Stage;7.29;87240;43;6
1490;Ginga Tetsudou Monogatari;7.29;5947;43;6
8120;Gotou ni Naritai.;7.29;1201;49;1
5041;Guin Saga;7.29;26176;44;6
1371;Hi no Tori;7.29;4247;44;6
1116;Junkers Come Here;7.29;2858;49;1
26441;Junketsu no Maria;7.29;75460;46;6
6954;Kara no Kyoukai: Shuushou;7.29;45718;64;5
1556;Kikoushi Enma;7.29;11902;48;4
2901;Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie;7.29;786;43;1
5079;Kurokami The Animation;7.29;72750;43;6
10456;Kyoukaisenjou no Horizon;7.29;90977;43;6
1413;Lupin III: Alcatraz Connection;7.29;3242;43;5
276;Mahoromatic: Automatic Maiden;7.29;36656;46;6
352;Motto! Ojamajo Doremi;7.29;8760;46;6
6023;Nogizaka Haruka no Himitsu: Purezza;7.29;45161;46;6
2947;Ojamajo Doremi Sharp Movie;7.29;2037;58;1
2108;Rockman.EXE Axess;7.29;9025;43;6
1362;Street Fighter II: The Movie;7.29;15421;43;1
1731;Tales of Symphonia The Animation: Sylvarant-hen;7.29;35730;43;4
3593;Utawarerumono OVA;7.29;13738;43;4
16742;Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!;7.29;257925;46;6
3692;Yes! Precure 5 GoGo!;7.29;3619;43;6
550;Yu☆Gi☆Oh!;7.29;89243;43;6
8894;Yume-iro Pâtissière: Mune Kyun Tropical Island!;7.29;5984;58;5
19759;Ansatsu Kyoushitsu;7.28;35230;43;5
1498;Black Blood Brothers;7.28;68626;43;6
30711;Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e;7.28;23592;43;1
974;Dead Leaves;7.28;40717;44;1
24031;Denki-gai no Honya-san;7.28;61228;46;6
2222;Dr. Slump: Arale-chan;7.28;5330;46;6
14829;Fate/kaleid liner Prisma☆Illya;7.28;100392;43;6
19159;Genshiken Nidaime OVA;7.28;8892;46;4
1140;Giniro no Kami no Agito;7.28;45084;44;1
6463;Hoshi wo Katta Hi;7.28;2814;58;1
20457;Inari, Konkon, Koi Iroha.;7.28;65402;46;6
34178;Inazuma Eleven: Outer Code;7.28;1072;77;3
2542;Lady Georgie;7.28;4157;49;6
189;Love Hina;7.28;156627;46;6
1414;Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori;7.28;3183;43;5
24455;Madan no Ou to Vanadis;7.28;114612;44;6
2834;Miracle☆Girls;7.28;2033;49;6
3111;Nasu: Suitcase no Wataridori;7.28;1843;49;4
14293;Nerawareta Gakuen;7.28;44787;68;1
613;Onmyou Taisenki;7.28;3945;44;6
12673;Papa no Iukoto wo Kikinasai!: Pokkapoka;7.28;22414;46;5
8133;Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!;7.28;3046;43;1
28215;Saint Seiya: Soul of Gold;7.28;11992;43;3
23987;Sarusuberi: Miss Hokusai;7.28;7034;49;1
1108;Senkaiden Houshin Engi;7.28;10449;44;6
1080;Sentou Yousei Yukikaze;7.28;9957;43;4
1531;Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!;7.28;26234;46;4
4382;Suzumiya Haruhi no Yuuutsu (2009);7.28;243448;46;6
2747;Tetsuwan Atom;7.28;5332;43;6
12695;Tight-rope;7.28;18866;68;4
5397;Usavich III;7.28;3038;46;6
6951;Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna;7.28;18651;44;5
5196;Aria The Origination Picture Drama;7.27;7014;51;5
369;Boogiepop wa Warawanai: Boogiepop Phantom;7.27;47280;47;6
2036;Cosmic Baton Girl Comet-san;7.27;1763;44;6
1352;Cyber City Oedo 808;7.27;8970;43;4
34349;Diamond no Ace: Second Season OVA;7.25;1885;46;4
2657;Doraemon Movie 08: Nobita to Ryuu no Kishi;7.27;1342;44;1
31201;Doraemon Movie 36: Shin Nobita no Nippon Tanjou;7.27;408;44;1
10842;Fullmetal Alchemist: The Sacred Star of Milos Specials;7.27;11981;46;3
1845;Gaiking: Legend of Daiku-Maryu;7.27;2640;43;6
384;Gantz;7.27;165335;43;6
2400;Ghost Sweeper GS Mikami;7.27;5118;46;6
2416;Grander Musashi RV;7.27;987;44;6
650;Gunsmith Cats;7.27;15176;43;4
18713;Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata;7.27;14622;46;4
990;Kamisama Kazoku;7.27;32828;46;6
144;Kanon;7.27;41960;49;6
1145;Kaze no Youjinbou;7.27;5646;43;6
1086;Kenran Butou Sai: The Mars Daybreak;7.27;13265;44;6
3670;Kikou Souseiki Mospeada;7.27;4420;43;6
10152;Kimi ni Todoke 2nd Season: Kataomoi;7.27;35243;68;5
4198;Koutetsu Jeeg;7.27;1093;43;6
17819;Kyoto Animation: Suiei-hen;7.27;8347;77;5
279;Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari;7.27;20859;51;6
5019;Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan;7.27;2338;44;5
1968;Mobile Suit Zeta Gundam: A New Translation II - Lovers;7.27;5772;49;1
1941;Moonlight Mile 1st Season: Lift Off;7.27;6037;44;6
10686;Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!;7.27;30378;43;1
31645;Persona 5 the Animation: The Day Breakers;7.27;12779;43;5
27539;Pikmin Short Movies;7.27;406;51;1
2283;Red Baron;7.27;1188;43;6
1236;SF Saiyuuki Starzinger;7.27;1199;44;6
5702;Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai;7.27;24799;43;6
4162;Taiho Shichau zo: Nagisa no Koutsuu Yuudou;7.27;2444;43;5
1144;Tenchi Muyou! in Love 2: Haruka Naru Omoi;7.27;10233;49;1
4705;Tengen Toppa Gurren Lagann: Parallel Works;7.27;22213;63;2
22689;Terra Formars: Bugs 2-hen;7.27;21616;43;4
